RALOCA_ID;RACLAS_ID;DESCRIPCION_CLASE;RASUBC_ID;DESCRIPCION_SUBC;RAGIRO_ID;DESCRIPCION_GIRO;FDESDE;FHASTA
 36152; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2014/10/21 00:00:00.000;2019/10/21 00:00:00.000
 36152; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2014/10/21 00:00:00.000;2019/10/21 00:00:00.000
 13256; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2016/03/10 00:00:00.000;2021/03/10 00:00:00.000
 13256; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2016/03/10 00:00:00.000;2021/03/10 00:00:00.000
 13256; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2016/03/10 00:00:00.000;2021/03/10 00:00:00.000
 13256; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2016/03/10 00:00:00.000;2021/03/10 00:00:00.000
 36228; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2015/07/24 00:00:00.000;2020/07/24 00:00:00.000
 36228; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2015/07/24 00:00:00.000;2020/07/24 00:00:00.000
 36228; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2015/07/24 00:00:00.000;2020/07/24 00:00:00.000
 30899; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2014/09/09 00:00:00.000;2019/09/09 00:00:00.000
 36229; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/07/07 00:00:00.000;2022/07/07 00:00:00.000
 36238; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2016/03/28 00:00:00.000;2021/03/28 00:00:00.000
 36238; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 29;Venta de productos congelados;2016/03/28 00:00:00.000;2021/03/28 00:00:00.000
 36239; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2015/04/27 00:00:00.000;2020/04/27 00:00:00.000
 36239; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 29;Venta de productos congelados;2015/04/27 00:00:00.000;2020/04/27 00:00:00.000
 36240; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2016/03/16 00:00:00.000;2021/03/16 00:00:00.000
 36240; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 29;Venta de productos congelados;2016/03/16 00:00:00.000;2021/03/16 00:00:00.000
 36241; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 29;Venta de productos congelados;2016/10/29 00:00:00.000;2021/10/29 00:00:00.000
 36242; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 6;Cantina con elaboración;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 36242; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 5;Salón de fiestas;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 36243; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2016/08/02 00:00:00.000;2021/08/02 00:00:00.000
 36243; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2016/08/02 00:00:00.000;2021/08/02 00:00:00.000
 36243; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/08/02 00:00:00.000;2021/08/02 00:00:00.000
 36243; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2016/08/02 00:00:00.000;2021/08/02 00:00:00.000
 36243; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 14;Venta de productos de confitería;2016/08/02 00:00:00.000;2021/08/02 00:00:00.000
 36243; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2016/08/02 00:00:00.000;2021/08/02 00:00:00.000
 36281; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2015/06/04 00:00:00.000;2020/06/04 00:00:00.000
 36540; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2017/01/09 00:00:00.000;2022/01/09 00:00:00.000
 29530; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 2;Pastas frescas;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 29530; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 26;Pastas secas;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 29530; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 29530; 23;Sal,condimentos,salsas,caldos y sopas; 1;Sal,condimentos,salsas,caldos y sopas; 7;Elaboración de salsas;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 29530; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 29530; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 29530; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 2;Comidas al paso;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 36543; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;;
 36544; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;;
 36545; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;;
 36546; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;;
 36725; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2015/03/09 00:00:00.000;2020/03/09 00:00:00.000
 36725; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2015/03/09 00:00:00.000;2020/03/09 00:00:00.000
 36725; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2015/03/09 00:00:00.000;2020/03/09 00:00:00.000
 36732; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2015/03/04 00:00:00.000;2020/03/04 00:00:00.000
 36732; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2015/03/04 00:00:00.000;2020/03/04 00:00:00.000
 36732; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2015/03/04 00:00:00.000;2020/03/04 00:00:00.000
 36733; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;;
 36733; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;;
 36733; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;;
 30345; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 6;Cantina con elaboración;2016/07/05 00:00:00.000;2021/07/05 00:00:00.000
 36815; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2016/03/28 00:00:00.000;2021/03/28 00:00:00.000
 36815; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2016/03/28 00:00:00.000;2021/03/28 00:00:00.000
 38557; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38557; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38557; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38557; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38557; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38557; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38566; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2016/12/14 00:00:00.000;2021/12/14 00:00:00.000
 38566; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/12/14 00:00:00.000;2021/12/14 00:00:00.000
 19933; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2016/09/20 00:00:00.000;2021/09/20 00:00:00.000
 19933; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 4;Venta de productos de granja;2016/09/20 00:00:00.000;2021/09/20 00:00:00.000
 19933; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2016/09/20 00:00:00.000;2021/09/20 00:00:00.000
 38586; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38586; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 38585; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2016/09/28 00:00:00.000;2021/09/28 00:00:00.000
 38585; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2016/09/28 00:00:00.000;2021/09/28 00:00:00.000
 34167; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2016/08/30 00:00:00.000;2019/02/24 00:00:00.000
 34167; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2016/08/30 00:00:00.000;2019/02/24 00:00:00.000
 38593; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2017/07/12 00:00:00.000;2022/07/12 00:00:00.000
 38593; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2017/07/12 00:00:00.000;2022/07/12 00:00:00.000
 38593; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2017/07/12 00:00:00.000;2022/07/12 00:00:00.000
 38595; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2017/01/03 00:00:00.000;2022/01/03 00:00:00.000
 38595; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2017/01/03 00:00:00.000;2022/01/03 00:00:00.000
 38597; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2017/03/14 00:00:00.000;2022/03/14 00:00:00.000
 38597; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2017/03/14 00:00:00.000;2022/03/14 00:00:00.000
 34077; 20;Frutas, hortalizas y derivados; 1;Frutas, hortalizas y derivados; 12;Jugos de frutas naturales;2016/07/01 00:00:00.000;2021/07/01 00:00:00.000
 36076; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2016/08/11 00:00:00.000;2021/08/11 00:00:00.000
 36076; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2016/08/11 00:00:00.000;2021/08/11 00:00:00.000
 13771; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2016/08/18 00:00:00.000;2021/08/18 00:00:00.000
 31766; 20;Frutas, hortalizas y derivados; 1;Frutas, hortalizas y derivados; 2;Procesado de frutas y hortalizas;2016/12/21 00:00:00.000;2021/12/21 00:00:00.000
 31766; 20;Frutas, hortalizas y derivados; 1;Frutas, hortalizas y derivados; 3;Vegetales congelados;2016/12/21 00:00:00.000;2021/12/21 00:00:00.000
 31766; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 11;Productos congelados;2016/12/21 00:00:00.000;2021/12/21 00:00:00.000
 31766; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2016/12/21 00:00:00.000;2021/12/21 00:00:00.000
 38605; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2017/03/15 00:00:00.000;2022/03/15 00:00:00.000
 38605; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/03/15 00:00:00.000;2022/03/15 00:00:00.000
 28379; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2017/02/06 00:00:00.000;2022/02/06 00:00:00.000
 28379; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/02/06 00:00:00.000;2022/02/06 00:00:00.000
 26554; 12;Envases Alimentarios; 1;Envases Alimentarios; 1;Envases plásticos;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 26554; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2016/12/08 00:00:00.000;2021/12/08 00:00:00.000
 25305; 12;Envases Alimentarios; 1;Envases Alimentarios; 1;Envases plásticos;2017/04/20 00:00:00.000;2022/04/20 00:00:00.000
 32753; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2017/01/30 00:00:00.000;2022/01/30 00:00:00.000
 32259; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2016/11/10 00:00:00.000;2021/11/10 00:00:00.000
 32259; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2016/11/10 00:00:00.000;2021/11/10 00:00:00.000
 32259; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2016/11/10 00:00:00.000;2021/11/10 00:00:00.000
 32708; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos en general;2016/10/26 00:00:00.000;2021/10/26 00:00:00.000
 32708; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2016/10/26 00:00:00.000;2021/10/26 00:00:00.000
 32708; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2016/10/26 00:00:00.000;2021/10/26 00:00:00.000
 32708; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2016/10/26 00:00:00.000;2021/10/26 00:00:00.000
 38628; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38628; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38628; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38628; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38628; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38628; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38629; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 38629; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2016/09/21 00:00:00.000;2021/09/21 00:00:00.000
 18005; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 2;Pastas frescas;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 18005; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 24416; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2017/01/11 00:00:00.000;2022/01/11 00:00:00.000
 24416; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/01/11 00:00:00.000;2022/01/11 00:00:00.000
 24416; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/01/11 00:00:00.000;2022/01/11 00:00:00.000
 24847; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/07/01 00:00:00.000;2021/07/01 00:00:00.000
 29649; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2016/07/01 00:00:00.000;2021/07/01 00:00:00.000
 13365; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2016/08/17 00:00:00.000;2021/08/17 00:00:00.000
 13365; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2016/08/17 00:00:00.000;2021/08/17 00:00:00.000
 13365; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/08/17 00:00:00.000;2021/08/17 00:00:00.000
 14494; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 14494; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2017/02/21 00:00:00.000;2022/02/21 00:00:00.000
 36244; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2014/09/11 00:00:00.000;2019/09/11 00:00:00.000
 36246; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 30946; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2015/11/03 00:00:00.000;2020/11/03 00:00:00.000
 30948; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 30948; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 36884; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2015/04/10 00:00:00.000;2020/04/10 00:00:00.000
 36885; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2015/10/30 00:00:00.000;2020/10/30 00:00:00.000
 36885; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2015/10/30 00:00:00.000;2020/10/30 00:00:00.000
 36885; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2015/10/30 00:00:00.000;2020/10/30 00:00:00.000
 36885; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2015/10/30 00:00:00.000;2020/10/30 00:00:00.000
 36885; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2015/10/30 00:00:00.000;2020/10/30 00:00:00.000
 12942; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2015/12/10 00:00:00.000;2020/12/10 00:00:00.000
 12942; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2015/12/10 00:00:00.000;2020/12/10 00:00:00.000
 12942; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2015/12/10 00:00:00.000;2020/12/10 00:00:00.000
 12942; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2015/12/10 00:00:00.000;2020/12/10 00:00:00.000
 12942; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 21;Licorería;2015/12/10 00:00:00.000;2020/12/10 00:00:00.000
 23956; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2017/03/17 00:00:00.000;2022/03/17 00:00:00.000
 23956; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/03/17 00:00:00.000;2022/03/17 00:00:00.000
 36970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2015/08/14 00:00:00.000;2020/08/14 00:00:00.000
 36970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2015/08/14 00:00:00.000;2020/08/14 00:00:00.000
 36972; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;;
 36973; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2017/01/09 00:00:00.000;2022/01/09 00:00:00.000
 36974; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2017/01/30 00:00:00.000;2022/01/30 00:00:00.000
 36974; 9;Transporte de Alimentos; 1;Transporte de Alimentos; 30;Servicio de entrega (delivery);2017/01/30 00:00:00.000;2022/01/30 00:00:00.000
 29748; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2015/08/10 00:00:00.000;2020/08/10 00:00:00.000
 23674; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2016/07/04 00:00:00.000;2021/07/04 00:00:00.000
 37009; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 3;Almacén al por mayor;2017/04/20 00:00:00.000;2022/04/20 00:00:00.000
 37012; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/01/16 00:00:00.000;2022/01/16 00:00:00.000
 37011; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2015/11/05 00:00:00.000;2020/11/05 00:00:00.000
 37011; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2015/11/05 00:00:00.000;2020/11/05 00:00:00.000
 37011; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2015/11/05 00:00:00.000;2020/11/05 00:00:00.000
 37011; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2015/11/05 00:00:00.000;2020/11/05 00:00:00.000
 37011; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2015/11/05 00:00:00.000;2020/11/05 00:00:00.000
 37011; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2015/11/05 00:00:00.000;2020/11/05 00:00:00.000
 12937; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 11;Cantina sin elaboración;2017/02/22 00:00:00.000;2022/02/22 00:00:00.000
 31493; 12;Envases Alimentarios; 1;Envases Alimentarios; 1;Envases plásticos;2016/07/01 00:00:00.000;2021/07/01 00:00:00.000
 31493; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2016/07/01 00:00:00.000;2021/07/01 00:00:00.000
 31493; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2016/07/01 00:00:00.000;2021/07/01 00:00:00.000
 37180; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2016/02/22 00:00:00.000;2021/02/22 00:00:00.000
 37180; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/02/22 00:00:00.000;2021/02/22 00:00:00.000
 19119; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2015/12/31 00:00:00.000;2020/12/31 00:00:00.000
 19119; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2015/12/31 00:00:00.000;2020/12/31 00:00:00.000
 19119; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2015/12/31 00:00:00.000;2020/12/31 00:00:00.000
 37181; 30;Platos preparados y alimentos varios; 1;Platos preparados y alimentos varios; 3;Elaboración de comidas prontas en bandejas - no industrial;2016/12/12 00:00:00.000;2021/12/12 00:00:00.000
 37181; 30;Platos preparados y alimentos varios; 1;Platos preparados y alimentos varios; 4;Elaboración de comidas para fiestas;2016/12/12 00:00:00.000;2021/12/12 00:00:00.000
 31924; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/07/26 00:00:00.000;2022/07/26 00:00:00.000
